,RegionID,SizeRank,Zip Code,RegionType,StateName,State,City,Metro,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
3378,72671,4084,33544,zip,FL,FL,Lutz,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1319.1120816654382,1311.4605137505505,1318.645633963724,1327.5268395191072,1338.9230920978346,1334.9459872190243,1335.8564585760182,1328.7992812099037,1343.8340453353894,1350.232969482494,1364.9678004766556,1367.0872953046426,1370.7374883258096,1376.8356752066827,1377.089791224302,1389.4773878271612,1399.5532632124507,1404.4004709587286,1423.1167236248336,1418.6304848674404,1426.5736915690622,1413.690540359077,1422.8546861545185,1417.0592025878302,1416.1510779022217,1423.2444351064428,1434.4482763836302,1455.147148431221,1467.3494043770884,1473.6811384632629,1472.5626227249886,1466.364079659298,1464.6304232900245,1454.3548689122792,1468.0104645657411,1472.4631921697453,1489.0615594966307,1500.7321760289683,1506.115718244536,1522.4109090530585,1511.1744986004892,1508.032510109217,1504.7084634009627,1512.1470753484532,1518.172008922643,1522.7240546467194,1521.9632128911094,1540.0584575146534,1540.4137130502831,1545.917512019207,1540.8668547751367,1548.9502532573165,1558.5702152138729,1560.4946285229864,1556.442008626295,1564.4310743286046,1566.6427165894956,1580.2892061611788,1573.5688331064173,1589.582745884739,1595.5408152728364,1607.016074262605,1588.3042396095668,1590.101980018063,1595.3331381419343,1601.5937091287765,1598.8723520366154,1632.8264638209082,1681.3399298469749,1679.889955773229,1681.4437660835506,1713.352964950809,1743.151501563615,1777.9829148563808,1824.2744152211756,1916.732832999351,1988.390774757059,2046.540946153232,2103.239197753582,2171.8682644276646,2197.5405927905645,2259.436625241307,2242.964863690552,2250.175913333017,2242.1049540195563,2261.892416184497,2281.175502625484,2312.276781564356,2366.351633374423,2394.251677295091,2359.550011381712,2305.959185694285,2267.3777777777777
3386,72217,4096,32789,zip,FL,FL,Winter Park,"Orlando-Kissimmee-Sanford, FL",Orange County,1327.9422078020957,1321.4054607651549,1320.9863237998093,1313.832574273442,1314.2331497709936,1344.475529459145,1351.2773625510451,1375.2447855809803,1349.9210764275178,1363.6598446989387,1377.194501020077,1413.823345460474,1412.355791611608,1409.4730200848508,1417.1609395743208,1421.6974230601545,1434.3229361089573,1434.9209882182074,1445.7054313622757,1461.4858828523898,1486.7083636626112,1491.8631217231714,1473.5701782904823,1468.4011512332518,1489.4683985366764,1519.367503035572,1524.9299642390488,1518.7185500069263,1513.8391200753813,1518.012763710042,1515.4488250919298,1529.7905915051424,1552.3430881164052,1596.9334881713496,1638.2486192075762,1633.2087446165176,1602.8835593485016,1585.3341904843871,1615.6974289485042,1643.490483492832,1633.881666511201,1671.0943801076176,1650.2311155937334,1661.747413851782,1651.5969269064085,1665.4988476641508,1688.7600388744331,1694.4794039595042,1715.392521361712,1722.885527682268,1722.0066048954416,1735.6443430828058,1741.4684067744497,1753.6399965471649,1752.7030076514764,1762.92784086723,1770.6228346271746,1764.137601658381,1746.208302621169,1742.2932169356443,1743.9785265075827,1747.446215078621,1707.249984921611,1679.6990775897302,1681.718293066769,1705.08931296165,1727.1258139492788,1727.3706701318702,1757.2612597002671,1774.9738449304791,1766.9361074063552,1758.60745178361,1755.66144381127,1792.239377251428,1808.1412603532085,1858.127799866522,1908.5310499121529,1993.8481621885755,2024.0399819273705,2072.4314833655008,2088.598980941213,2140.1415522297684,2079.0455098254843,2118.9268114912425,2150.0370496337364,2247.893512752331,2262.955136172814,2284.978038981392,2319.045644446512,2310.218163530248,2314.1428260424404,2316.0635547916318,2331.4351851851848
3387,61627,4097,10013,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,5068.668051750109,5140.289380892665,5231.329567228549,5342.6656915088,5362.978519252925,5364.522183069689,5332.189309291528,5299.059435632162,5244.522255712874,5300.933517885714,5306.911087899649,5337.318733648935,5240.433517254573,5235.12067264776,5264.124727254844,5331.115108884976,5396.512440972753,5401.696677318334,5356.643203933488,5326.9065918915285,5275.44407599157,5250.946899479599,5195.980112429719,5220.393985029145,5290.738883141528,5334.325768342768,5372.979867243075,5355.916516737612,5421.503803282941,5419.390500019023,5420.7454073608815,5327.742298371595,5303.550509277315,5343.780167110642,5398.743832018215,5418.169186176092,5401.2334040266105,5350.131315228738,5401.049811533888,5402.702707263972,5473.104837883179,5485.713616449165,5511.317374403979,5500.623710736663,5526.488632210565,5568.040585988518,5616.6955338278885,5615.472134516209,5599.819858054909,5548.989337405787,5551.48467070477,5547.46940433141,5640.344753410171,5633.14520919098,5639.662661745088,5622.322670898036,5677.059287584753,5749.876343827532,5785.213894435045,5830.286526209638,5858.051675804188,5739.624954732536,5595.045310245831,5438.270630335018,5356.48753461354,5263.754284366351,5099.018287497786,4942.889223675546,4857.320228890791,4863.73631833113,4875.989246523079,4886.709570746124,4911.540389524568,4961.54561506147,5091.0303671514985,5173.91656350964,5431.101340053695,5624.425673471813,5884.13820997414,6042.800691381197,6109.177083278877,6193.055890595601,6195.93771644099,6303.5810173604805,6373.251476019097,6518.035165435846,6621.879419506903,6713.202098937016,6712.026484392127,6743.720828410189,6711.628971351681,6744.870815909331,6676.463607085346
3429,72685,4161,33569,zip,FL,FL,Riverview,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1470.4895424701413,1472.7113053365415,1489.7053857407382,1489.7633972106366,1511.2370763849085,1512.2977825474347,1519.807216966048,1534.5318055472778,1543.4075041495155,1555.61620448918,1533.4422921079372,1526.754689164489,1518.495865263183,1524.9558048237147,1540.534419886389,1540.078026663253,1549.311346787278,1551.7390590677594,1564.7965144031111,1559.7904899293796,1568.7972430817106,1572.5836627894582,1581.5856064901982,1576.7286559715471,1579.4672873329594,1582.2684879315734,1595.1047533073518,1613.7219356045173,1627.5987601975214,1630.6874660476203,1620.2040999899975,1618.766865767148,1627.609604949861,1632.490207583683,1627.063049440251,1624.8067972000226,1632.8327499737752,1645.8695557951758,1657.493103208061,1666.94177363866,1681.6414391227138,1686.962591266897,1685.953882976998,1680.126741776497,1695.601236963915,1705.473824018927,1706.9346044862775,1697.0359972295882,1704.397336865803,1709.4475799763395,1718.652952493341,1719.5966187741665,1738.7316369963814,1763.136291921472,1782.0141570697328,1786.3800644323674,1764.412951302232,1753.733377370336,1753.4388394000782,1786.033993889978,1800.1988531897605,1800.092130146296,1780.0831965126806,1780.4681391252943,1793.009832750115,1817.4574057175096,1839.4019800129483,1860.9764330931264,1867.79324953231,1900.3976420412064,1924.2508737219605,1963.8116954029097,1969.3512025782084,2011.0439965279304,2046.836654804403,2126.045465084877,2178.8748653186653,2251.6825117771555,2252.1182765661206,2285.082274385949,2277.0838323342105,2358.6818492782186,2366.8218351769297,2468.892166782672,2493.814919991636,2565.938926108944,2588.6991592063605,2656.545295554958,2654.873224593848,2634.1883443657694,2588.87741445931,2651.16120471201,2632.6865079365075
3447,72730,4195,33629,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1370.7872642519353,1367.7496238896626,1374.8390904096436,1363.2873838098883,1400.678983697683,1398.6267302897113,1405.67566091098,1400.6210990208376,1401.8475032685196,1415.5785086171625,1428.9265616270457,1465.7546626064493,1456.6259048982672,1484.7197275385458,1483.9534354162467,1506.1528862706375,1482.2324002121074,1459.186915589553,1468.3252538340255,1477.7360673037217,1485.297020211093,1494.052272500568,1504.2200058317771,1568.2748133410746,1576.7430156934136,1613.8800212999026,1579.687765950592,1575.5502051219285,1562.9608784543634,1569.237309840603,1533.9408110018076,1522.5810122041426,1515.9947253815178,1572.4890089189412,1587.415565234082,1615.9676674538769,1636.869082423245,1673.4942224784306,1688.9416507077285,1687.300439955984,1680.629194449475,1678.0706529426564,1679.5255342774417,1672.4949850626974,1679.996244509104,1692.1268776354614,1669.340787067386,1679.1315581764648,1710.5387615681896,1766.3278186411417,1778.6299215415147,1763.3200228223302,1764.740080996674,1753.3854327792424,1765.6408343361609,1785.1864212810983,1802.7404755850605,1791.259709511022,1798.3941532206734,1841.3575359008732,1902.073831514125,1890.669481962082,1891.8979728092208,1886.9026275996912,1880.2779271865304,1877.9408492834532,1898.8593743242063,1976.315373083131,1958.7114105160235,1938.2547769757248,1946.4339486066856,2004.684863379356,2056.688923968324,2041.3772029173133,2010.9774030921008,2026.630164597668,2109.5486010616723,2240.3347415335857,2393.2572476998994,2472.428030499964,2559.811227853268,2532.9068755370167,2612.512400144816,2646.6564632788177,2716.143821675288,2714.303783588196,2756.9224034975227,2777.442341967737,2784.057801780701,2767.9619541671404,2761.402832164249,2765.8547322187137,2774.583333333333
3466,96127,4227,90291,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2848.2594646868574,2895.291131914836,2938.014013458257,2958.3562128304998,3063.695114600664,3093.149602623076,3123.934654383263,3113.268132376761,3129.881345630755,3134.634495854464,3177.8282790875105,3222.604418479591,3263.2546179182755,3205.5001047667656,3283.138724476446,3238.8209552862013,3326.789322632769,3251.154617692642,3343.0226942982863,3351.8642615949734,3375.7167190711325,3390.507608724829,3420.3415438101424,3445.948407302163,3398.027985003889,3396.477041968671,3421.0315031656773,3400.151780419006,3405.2363688108708,3449.266814731468,3487.245656942043,3484.235502449423,3518.556915407934,3528.4733462307045,3589.135453693946,3564.7009415494726,3519.845862798682,3486.198331402536,3506.781721180255,3542.7051794060394,3556.8384441337453,3559.716617391133,3595.388836555641,3621.44289168652,3668.984956457141,3651.237845631031,3667.476721765383,3668.982242967929,3675.356230394836,3659.7112389664585,3695.016719799817,3678.1905989338966,3713.927029648744,3692.805696518828,3717.9901880169327,3715.040692521657,3742.888746734945,3725.4584118733474,3739.820281530716,3711.545103341965,3725.536592856946,3650.626807281989,3647.1095845012255,3631.570396126876,3645.055830941963,3637.316129704325,3625.154017830088,3625.197178315265,3586.5955634897887,3581.690596530135,3610.201897505718,3632.298616110466,3657.3097683014553,3689.704532890268,3698.390394760152,3669.474531226386,3633.5376021715706,3712.116282755034,3740.3940469848512,3819.6757581191855,3840.25100187487,3877.9725565894014,3910.143789906285,3993.645374030248,4052.420464724101,4086.2903578481887,4112.021628257997,4165.5628558510025,4223.185530727652,4245.2045618594375,4243.321581233702,4203.319841009354,4151.645347063311
3497,95056,4276,85718,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,889.8182953035423,882.9912471204838,889.3323094484903,890.5657733427231,907.6301894591204,905.9835216161636,907.0731954817378,897.2575913323968,885.5277621264405,875.2096883007807,877.0502143639384,887.4898694720688,901.0357271909334,903.1996008473504,903.7657779290186,904.2721618050788,921.9211650175606,938.0728185491056,934.309293160744,912.8289718812688,912.691692418122,916.1113740818172,941.2498812184864,929.7021750247734,937.304233040017,940.4561525518834,957.699619334805,956.8924399659236,963.8501973391304,963.9893928467648,976.147363490694,978.2919172598548,987.8334892571112,954.7446413327444,969.2724735691246,970.7856350784916,1008.605728920482,1014.2626234134603,1013.709268751329,1016.6943532173824,1022.576999879748,1031.204246259081,1054.9647768181212,1057.281694940483,1081.2196828471438,1067.3489846876446,1070.2868997933829,1046.9891403431104,1048.873652658043,1056.4107851026656,1069.0042246186729,1087.484208652928,1101.392283768956,1103.480342173551,1097.0477315394414,1098.375103133615,1117.696029950053,1115.3574309586686,1133.625959761911,1138.8803532323043,1158.1633659316751,1146.9353567588234,1138.826832922808,1124.7822145021769,1134.7287056483265,1140.609544003319,1173.5651981216752,1177.0277696180042,1192.358447859904,1174.6767643846458,1187.3776696338002,1189.6347906116089,1216.8772182307089,1249.6651547114411,1295.733847853492,1344.9563082370712,1404.2873827817964,1427.3954968181615,1432.4737410816897,1416.8484265167883,1427.6084155623391,1454.9830194240683,1460.5887133706808,1493.9886115935533,1510.9011777855578,1548.5988813472325,1562.760169411833,1592.4308337937646,1592.9613180420422,1581.309307285995,1574.5485571779036,1578.6988247827176,1599.8148148148148
3509,91890,4301,77380,zip,TX,TX,The Woodlands,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1361.763906160587,1386.8239350507506,1388.1451439777998,1382.453546355191,1402.116510250553,1407.2503256993252,1423.7035816355788,1424.334055047917,1419.2952601086874,1429.4664873654094,1391.677551036168,1379.567576347372,1377.4254132591068,1392.768437595279,1391.776884883164,1381.4745707861707,1396.4387983514373,1395.9857161578004,1387.9182837789535,1375.8879113959888,1380.140800285856,1387.2011533289435,1375.017735870117,1390.4371300635848,1400.564250956158,1413.315320009492,1382.1925405422578,1385.5952315311808,1390.1713095502455,1414.8435895892287,1401.844219575104,1427.1641129892,1438.9529769244252,1464.896947300521,1443.2619102196145,1452.964496083725,1451.58835821692,1474.0661230236678,1458.84492894914,1477.5259844656866,1471.134541073515,1492.4560994002286,1518.9721354749051,1537.4827158102507,1530.6320687840598,1519.1265124909328,1512.8704783216397,1527.4151139858589,1528.7463214124896,1550.547028541587,1547.227025616876,1555.524740203481,1540.0755409788414,1535.8260446656063,1507.5674791131316,1515.849900088909,1505.651191361192,1528.177209637436,1521.9648832643306,1534.7479422549593,1542.9601417144463,1528.7402268902326,1516.5888321943053,1504.4521808105144,1526.1374036407171,1538.9579988074531,1543.4391073281147,1547.9193116353674,1554.3226063475922,1563.424229830239,1509.4691234873678,1463.518041141181,1434.364524320163,1441.0274587741708,1459.388988518713,1481.4438010540334,1554.9684754993402,1617.980654061658,1651.324808261204,1642.4734374576033,1639.1648135915386,1662.573356225176,1689.0924769379556,1734.8377342717788,1788.9373134901937,1845.3032047994216,1878.8459249109717,1865.8529593909493,1835.625879844576,1803.477384124364,1788.8417361803715,1801.924666020041,1803.132934778096
3510,87185,4306,66441,zip,KS,KS,Junction City,"Manhattan, KS",Geary County,839.678100423164,851.4947878687472,854.8543417856783,855.3863493493496,842.1922056099972,835.7452997700616,816.5787644564733,819.4461460941465,826.2835593304978,827.7747304903808,825.5534953684438,821.2223525452175,824.4677615873193,832.7612582169583,836.450212689055,844.208626316691,837.2114302872268,836.5647983980682,816.1765006291639,821.0279021557124,816.1419118966068,817.7722554312458,809.4627982927914,813.9808126316103,817.647855772136,828.3234555523102,825.4408199716372,833.4319291555481,832.2167276300828,831.0818238558844,816.8728675557569,816.7491990086066,823.8620546170876,823.7975645187184,829.4216889561899,826.4762273008178,829.3239959605885,827.9699833533709,827.6974896807957,831.855082344981,829.5911877269886,827.9243720645712,810.7487493555741,816.9174355965571,828.99373979511,838.8727655406528,838.4600740984715,828.4118987760797,823.0115382390403,823.2516367360508,822.9573524073553,830.8894434961476,831.0521507128967,835.0092361018693,825.1940091619044,830.934810019419,839.3344350255676,839.2750171406183,838.016604853292,828.9931818183061,844.7061276744083,846.0751127946863,858.7170006712488,864.9503876595039,874.2748168193579,879.2979056698458,882.9407158194194,888.2228257351028,892.7778679538175,885.0811991222904,882.8174601981852,877.520091509722,883.7470706306729,888.0455405962459,904.2108765083918,908.9226230506068,916.2039320237404,909.817080449803,920.7112563175646,920.698309918862,916.4431740718522,909.4756477000004,911.0702954442004,915.9802600904636,947.2869547379704,971.52663288542,993.9141592194774,989.1335527152764,974.7893523353182,974.0645082525306,963.1129906078792,972.324195257336,968.2407407407408
3524,99839,4326,98516,zip,WA,WA,Lacey,"Olympia-Lacey-Tumwater, WA",Thurston County,1203.7574874197094,1222.1525634806887,1231.3667963813718,1238.3430338235205,1242.1138136412828,1248.5269581314003,1265.6980185712025,1263.5886395874306,1266.821427728503,1251.0633104736778,1252.7333544976495,1258.2290046655914,1272.7452097735284,1285.701891477273,1289.603239544988,1298.614504118408,1309.6931287662285,1322.000687610672,1317.8879178617556,1324.8695892067813,1330.6244702994952,1343.2429040565037,1347.6348238006665,1339.6585805033744,1353.2122613251636,1371.368089728147,1397.8528626114662,1414.3914878937774,1399.9515165170462,1409.7546116136034,1422.0793087241443,1447.4562335927783,1457.4842899664995,1435.9301073616837,1433.953288281622,1435.3758953080198,1463.5417518695444,1480.441245763177,1473.9595362199807,1476.0034718275715,1488.5765424039553,1515.986953785692,1541.7689220665095,1545.4013665236796,1541.331621025474,1523.7908790205438,1525.923835302454,1542.419596588671,1551.59720555033,1565.0606463338274,1565.8800973575826,1574.8915668159998,1574.5094653612005,1583.7606102987063,1590.192415386626,1595.0920452741611,1608.3648887071456,1608.1224475523886,1631.3810417677637,1653.1710801303404,1655.1032368174515,1644.813671219542,1633.8370652411838,1638.1832616193064,1653.943117835578,1673.375106711808,1712.0940088512705,1724.4412838094777,1727.116157639351,1735.5005689534707,1762.7240593634567,1800.851620396675,1838.425735840063,1854.2938400090336,1861.649824478903,1888.160393483234,1949.0111992394332,2015.1082116334944,2025.92086161837,2009.6948534426435,1983.039942169115,1999.151461724884,2029.727420149714,2055.126445585923,2059.585428499199,2055.540815237482,2066.814307749924,2087.394337251354,2098.0263005821107,2106.4669648194754,2071.285917329389,2046.2281826927276,2053.972435897436
